,groups,target,when,super_hero_group,tracking,place,tracking_times,crystal_type,unnamed_7,human_behavior_report,human_measure,crystal_weight,expected_factor_x,previous_factor_x,first_factor_x,expected_final_factor_x,final_factor_x,previous_adamantium,unnamed_17,etherium_before_start,expected_start,start_process,start_subprocess1,start_critical_subprocess1,predicted_process_end,process_end,subprocess1_end,reported_on_tower,opened,chemical_x,raw_kryptonite,argon,pure_seastone,crystal_supergroup,cycle
70,0,87.5974026,14/07/2020,A,86011,1,1,group 41,8,2,690,351.4204,1631,1614.5,1598.0,1581.0,1588.0,0.0408,1598.0,,14/07/2020 22:24,14/07/2020 22:27,14/07/2020 22:33,14/07/2020 22:34,14/07/2020 23:06,14/07/2020 22:56,14/07/2020 22:56,14/07/2020 23:08,14/07/2020 23:37,23.08333333,,303.0944112,299.93,0,2ª
71,0,88.83116883,15/07/2020,A,86061,1,1,group 41,20,4,650,344.2202,1616,1634.5,1614.0,1578.0,1582.0,0.0395,1614.0,,15/07/2020 04:36,15/07/2020 04:40,15/07/2020 04:44,,15/07/2020 05:17,15/07/2020 05:07,15/07/2020 05:07,15/07/2020 05:35,15/07/2020 05:52,22.95,3039.0,0.0,86.35,0,2ª
72,0,90.06493506,15/07/2020,A,86081,1,1,group 41,16,3,650,340.2371,1624,1623.0,1606.0,1580.0,1584.0,0.0417,1606.0,,15/07/2020 06:29,15/07/2020 06:29,15/07/2020 06:32,15/07/2020 06:34,15/07/2020 07:06,15/07/2020 06:54,15/07/2020 06:54,15/07/2020 07:16,15/07/2020 07:50,21.56666667,,0.0,16.46,0,2ª
73,0,91.2987013,15/07/2020,B,86121,1,1,group 22,7,4,660,,1611,1635.0,1599.0,1590.0,1595.0,0.061,1599.0,,15/07/2020 14:23,15/07/2020 14:22,15/07/2020 14:25,,,15/07/2020 14:49,15/07/2020 14:46,15/07/2020 17:29,15/07/2020 17:39,21.0,,205.7266934,158.89,0,2ª
74,0,92.53246753,15/07/2020,B,86121,1,2,group 22,7,4,570,340.0461,1611,1595.0,1555.0,1571.0,1572.0,0.061,1555.0,,15/07/2020 16:26,15/07/2020 16:30,15/07/2020 16:31,15/07/2020 16:45,15/07/2020 17:21,15/07/2020 17:25,15/07/2020 17:19,15/07/2020 17:29,15/07/2020 17:39,47.51666667,,631.7099763,518.01,0,2ª
75,0,93.76623377,15/07/2020,B,586001,1,1,group 22,16,4,630,336.1342,1608,1622.199951,1604.0,1576.0,1574.0,0.053,1604.0,,15/07/2020 17:55,15/07/2020 18:02,15/07/2020 18:06,15/07/2020 18:10,15/07/2020 18:55,15/07/2020 18:34,15/07/2020 18:33,15/07/2020 18:44,15/07/2020 19:23,26.71666667,1788.0,0.0,,0,2ª
76,0,95.0,15/07/2020,B,586011,1,1,group 22,9,3,380,341.2317,1624,1613.599976,1591.0,1588.0,1591.0,0.0135,1591.0,,15/07/2020 19:16,15/07/2020 19:14,15/07/2020 19:16,,15/07/2020 19:42,15/07/2020 19:36,15/07/2020 19:36,15/07/2020 19:54,15/07/2020 20:18,19.61666667,,186.5079857,277.42,0,2ª
77,0,96.23376623,15/07/2020,C,86191,1,1,group 22,16,4,700,339.7413,1598,1618.0,1598.0,1573.0,1576.0,0.062,1598.0,,15/07/2020 22:02,15/07/2020 21:58,15/07/2020 22:01,15/07/2020 22:04,15/07/2020 22:28,15/07/2020 22:15,15/07/2020 22:14,15/07/2020 22:25,15/07/2020 22:33,13.18333333,2544.0,62.6074805,,0,2ª
78,0,97.46753247,15/07/2020,C,586041,1,1,group 22,20,3,700,351.9407,1624,1618.300049,1586.0,1585.0,1590.0,0.0123,1586.0,,15/07/2020 22:30,15/07/2020 22:30,15/07/2020 22:35,,15/07/2020 23:04,15/07/2020 22:52,15/07/2020 22:51,15/07/2020 23:08,15/07/2020 23:40,16.45,,152.1012369,298.59,0,2ª
79,0,98.7012987,16/07/2020,C,586051,1,1,group 22,8,3,800,345.145,1621,1634.699951,1603.0,1581.0,1587.0,0.0199,1603.0,,16/07/2020 00:35,16/07/2020 00:32,16/07/2020 00:36,16/07/2020 00:39,16/07/2020 01:12,16/07/2020 00:50,16/07/2020 00:49,16/07/2020 01:19,16/07/2020 01:59,13.16666667,1854.0,0.0,117.99,0,2ª
80,0,99.93506494,16/07/2020,C,586091,1,1,group 22,8,3,700,349.6232,1629,1637.400024,1603.0,1585.0,1594.0,0.0335,1603.0,,16/07/2020 04:29,16/07/2020 04:35,16/07/2020 04:40,,16/07/2020 05:20,16/07/2020 04:58,16/07/2020 04:55,16/07/2020 05:24,16/07/2020 05:53,14.9,,0.0,159.9,0,2ª
81,0,101.1688312,16/07/2020,C,86261,1,1,group 41,9,4,700,340.5775,1625,1643.199951,1620.0,1589.0,1597.0,0.069,1620.0,,16/07/2020 06:51,16/07/2020 06:50,16/07/2020 06:55,16/07/2020 06:57,16/07/2020 07:27,16/07/2020 07:18,16/07/2020 07:14,16/07/2020 07:44,16/07/2020 07:49,18.76666667,3519.0,81.93375558,,0,2ª
82,0,102.4025974,16/07/2020,B,586121,1,1,group 41,8,3,720,331.5642,1619,1606.099976,1592.0,1575.0,1587.0,0.058,1592.0,,16/07/2020 08:47,16/07/2020 08:50,16/07/2020 08:53,16/07/2020 08:56,16/07/2020 09:43,16/07/2020 09:21,16/07/2020 09:20,16/07/2020 09:35,16/07/2020 09:53,26.46666667,,252.1131728,178.15,0,2ª
83,0,103.6363636,16/07/2020,B,586131,1,1,group 41,9,4,680,349.1382,1613,1614.099976,1598.0,1578.0,1582.0,0.0384,1598.0,,16/07/2020 10:21,16/07/2020 10:16,16/07/2020 10:21,16/07/2020 10:26,16/07/2020 10:56,16/07/2020 10:44,16/07/2020 10:43,16/07/2020 10:55,16/07/2020 11:07,22.56666667,435.0,0.0,21.04,0,2ª
84,0,104.8701299,16/07/2020,B,86301,1,1,group 56,16,4,660,341.6078,1624,1648.900024,1625.0,1578.0,1586.0,0.0275,1625.0,,16/07/2020 12:07,16/07/2020 12:06,16/07/2020 12:09,16/07/2020 12:10,16/07/2020 12:55,16/07/2020 12:40,16/07/2020 12:39,16/07/2020 13:00,16/07/2020 13:27,30.15,3798.0,0.0,110.31,0,2ª
85,0,106.1038961,16/07/2020,B,86321,1,1,group 56,9,3,720,341.6593,1614,1615.800049,1595.0,1567.0,1576.0,0.0455,1595.0,,16/07/2020 14:12,16/07/2020 14:14,16/07/2020 14:16,16/07/2020 14:18,16/07/2020 14:52,16/07/2020 14:37,16/07/2020 14:33,16/07/2020 14:47,16/07/2020 15:15,17.18333333,1524.0,0.0,,0,2ª
86,0,107.3376623,16/07/2020,B,86341,1,1,group 56,8,3,680,353.3521,1611,1632.699951,1609.0,1563.0,1570.0,0.061,1609.0,,16/07/2020 16:14,16/07/2020 16:17,16/07/2020 16:21,16/07/2020 16:23,16/07/2020 16:58,16/07/2020 16:44,16/07/2020 16:42,16/07/2020 16:51,16/07/2020 17:09,20.48333333,6258.0,0.0,,0,2ª
87,0,108.5714286,16/07/2020,B,86351,1,1,group 56,10,4,660,347.2218,1611,1628.099976,1604.0,1564.0,1571.0,0.0398,1604.0,,16/07/2020 17:28,16/07/2020 17:26,16/07/2020 17:30,16/07/2020 17:41,16/07/2020 18:05,16/07/2020 17:57,16/07/2020 17:56,16/07/2020 18:07,16/07/2020 18:14,25.51666667,4473.0,0.0,90.34,0,2ª
88,0,109.8051948,16/07/2020,B,86361,1,1,group 92,6,4,400,344.9302,1633,1633.400024,1604.0,1569.0,1568.0,0.0383,1604.0,,16/07/2020 18:22,16/07/2020 18:25,16/07/2020 18:31,16/07/2020 18:33,16/07/2020 19:03,16/07/2020 19:09,16/07/2020 18:55,16/07/2020 19:13,16/07/2020 19:23,23.93333333,1845.0,0.0,20.82,0,2ª
89,0,111.038961,16/07/2020,B,86371,1,1,group 92,7,3,560,347.5235,1634,1626.5,1600.0,1564.0,1565.0,0.0177,1600.0,,16/07/2020 19:17,16/07/2020 19:28,16/07/2020 19:33,,16/07/2020 20:06,16/07/2020 20:02,16/07/2020 19:54,16/07/2020 20:09,16/07/2020 20:26,21.03333333,1878.0,0.0,95.38,0,2ª
90,0,112.2727273,16/07/2020,C,86391,1,1,group 92,6,4,600,343.4775,1621,1639.599976,1612.0,1561.0,1560.0,0.0336,1612.0,,16/07/2020 21:39,16/07/2020 21:40,16/07/2020 21:45,16/07/2020 22:10,16/07/2020 22:18,16/07/2020 22:25,16/07/2020 22:18,16/07/2020 22:32,16/07/2020 22:40,33.2,7836.0,0.0,44.02,0,2ª
91,0,113.5064935,16/07/2020,C,86411,1,1,group 92,16,3,600,340.1465,1640,1620.400024,1582.0,1570.0,1582.0,0.0344,1582.0,,16/07/2020 23:28,16/07/2020 23:25,16/07/2020 23:30,,17/07/2020 00:18,16/07/2020 23:57,16/07/2020 23:50,17/07/2020 00:10,17/07/2020 00:44,19.85,,0.0,22.97,0,2ª
92,0,114.7402597,17/07/2020,D,86511,1,1,group 1,20,1,690,348.6977,1643,1634.900024,1594.0,1581.0,1586.0,0.283,1594.0,,17/07/2020 12:22,17/07/2020 12:24,17/07/2020 12:31,,17/07/2020 12:58,17/07/2020 13:02,17/07/2020 12:59,17/07/2020 13:11,17/07/2020 13:20,28.26666667,1020.0,186.6039078,569.47,0,2ª
93,0,115.974026,17/07/2020,D,86531,1,1,group 60,16,4,560,342.5278,1632,1611.0,1590.0,1568.0,1579.0,0.058,1590.0,,17/07/2020 15:13,17/07/2020 15:22,17/07/2020 15:22,,17/07/2020 16:30,17/07/2020 15:53,17/07/2020 15:46,17/07/2020 16:05,17/07/2020 16:46,23.61666667,,122.6602619,,0,2ª
94,0,117.2077922,17/07/2020,D,86551,1,1,group 60,18,3,500,332.8609,1639,1626.400024,1596.0,1569.0,1585.0,0.0449,1596.0,,17/07/2020 17:51,17/07/2020 17:44,17/07/2020 17:49,17/07/2020 17:59,17/07/2020 18:39,17/07/2020 18:17,17/07/2020 18:09,17/07/2020 18:23,17/07/2020 18:51,19.55,804.0,63.97675154,,0,2ª
95,0,118.4415584,17/07/2020,B,586421,1,1,group 10,7,4,680,337.3233,1634,1600.900024,1590.0,1578.0,1585.0,0.0277,1590.0,,17/07/2020 21:19,17/07/2020 21:19,17/07/2020 21:22,,17/07/2020 22:36,17/07/2020 22:13,17/07/2020 22:03,,,40.26666667,,484.1148206,479.19,0,2ª
96,0,119.6753247,18/07/2020,B,86611,1,2,group 10,16,3,710,329.9908,1633,1641.5,1566.0,1568.0,1572.0,0.0067,1566.0,,18/07/2020 00:49,18/07/2020 00:47,18/07/2020 00:51,18/07/2020 01:25,18/07/2020 01:38,18/07/2020 01:40,18/07/2020 01:38,18/07/2020 01:49,18/07/2020 02:02,47.45,5139.0,440.1616188,577.74,0,2ª
97,0,120.9090909,18/07/2020,B,86621,1,2,group 10,18,3,630,347.0352,1630,1638.599976,1614.0,1578.0,1580.0,0.0334,1614.0,,18/07/2020 01:41,18/07/2020 01:51,18/07/2020 01:54,18/07/2020 02:14,18/07/2020 02:13,18/07/2020 02:18,18/07/2020 02:17,18/07/2020 02:28,18/07/2020 03:05,23.33333333,1803.0,0.0,61.47,0,2ª
98,0,122.1428571,18/07/2020,B,86631,1,1,group 10,20,1,420,362.4171,1649,1649.199951,1614.0,1579.0,1587.0,0.0215,1614.0,,18/07/2020 03:01,18/07/2020 03:00,18/07/2020 03:03,18/07/2020 03:05,18/07/2020 03:38,18/07/2020 03:30,18/07/2020 03:30,18/07/2020 03:42,18/07/2020 04:09,26.11666667,1368.0,0.0,103.63,0,2ª
99,0,123.3766234,18/07/2020,B,86661,1,1,group 10,8,1,700,339.6922,1649,1645.5,1614.0,1568.0,1573.0,0.0218,1614.0,,18/07/2020 05:26,18/07/2020 05:29,18/07/2020 05:32,18/07/2020 05:39,18/07/2020 06:18,18/07/2020 06:11,18/07/2020 06:10,18/07/2020 06:28,18/07/2020 06:35,37.96666667,837.0,0.0,129.22,0,2ª
100,0,124.6103896,18/07/2020,B,86681,1,1,group 10,20,3,400,357.9193,1633,1623.800049,1598.0,1572.0,1574.0,0.0384,1598.0,,18/07/2020 07:33,18/07/2020 07:40,18/07/2020 07:45,,18/07/2020 08:18,18/07/2020 08:15,18/07/2020 08:13,18/07/2020 08:26,18/07/2020 08:54,28.4,,0.0,58.31,0,2ª
101,0,125.8441558,18/07/2020,D,586501,1,1,group 10,11,3,800,351.0903,1623,1602.599976,1574.0,1566.0,1563.0,0.0336,1574.0,,18/07/2020 09:16,18/07/2020 09:15,18/07/2020 09:24,18/07/2020 09:26,18/07/2020 09:47,18/07/2020 09:50,18/07/2020 09:48,18/07/2020 09:57,18/07/2020 10:03,23.61666667,,0.0,73.52,0,2ª
102,0,127.0779221,18/07/2020,D,86691,1,1,group 85,7,3,620,357.3506,1630,1611.699951,1577.0,1571.0,1565.0,0.0484,1577.0,,18/07/2020 10:46,18/07/2020 10:54,18/07/2020 11:02,,18/07/2020 11:46,18/07/2020 11:45,18/07/2020 11:32,18/07/2020 12:14,18/07/2020 12:30,30.16666667,,233.2870256,139.04,0,2ª
103,0,128.3116883,18/07/2020,D,86701,1,1,group 85,20,3,550,359.229,1609,1599.800049,1569.0,1558.0,1562.0,0.0224,1569.0,,18/07/2020 11:51,18/07/2020 11:56,18/07/2020 12:01,,18/07/2020 12:34,18/07/2020 12:29,18/07/2020 12:22,18/07/2020 12:46,18/07/2020 13:22,20.81666667,,0.0,64.77,0,2ª
104,0,129.5454545,18/07/2020,D,86711,1,1,group 85,11,4,680,354.9677,1607,1587.699951,1558.0,1554.0,1558.0,0.0398,1558.0,,18/07/2020 12:43,18/07/2020 12:44,18/07/2020 12:50,18/07/2020 12:54,18/07/2020 13:31,18/07/2020 13:19,18/07/2020 13:13,18/07/2020 13:35,18/07/2020 14:15,23.0,,152.0967921,96.12,0,2ª
105,0,130.7792208,18/07/2020,D,86731,1,1,group 85,7,4,600,356.3186,1606,1620.5,1600.0,1557.0,1567.0,0.0125,1600.0,,18/07/2020 14:40,18/07/2020 14:38,18/07/2020 14:43,18/07/2020 14:45,18/07/2020 15:18,18/07/2020 15:10,18/07/2020 15:03,18/07/2020 15:29,18/07/2020 16:04,20.3,5553.0,0.0,138.83,0,2ª
106,0,132.012987,18/07/2020,D,86771,1,1,group 41,6,4,590,353.6814,1615,1633.400024,1600.0,1576.0,1581.0,0.081,1600.0,,18/07/2020 19:47,18/07/2020 19:55,18/07/2020 19:55,18/07/2020 19:58,18/07/2020 20:32,18/07/2020 20:34,18/07/2020 20:32,18/07/2020 20:44,18/07/2020 20:59,36.63333333,2391.0,152.9819554,21.91,0,2ª
107,0,133.2467532,18/07/2020,B,86791,1,1,group 24,10,4,690,343.1411,1627,1637.099976,1627.0,1591.0,1602.0,0.282,1627.0,,18/07/2020 21:50,18/07/2020 21:52,18/07/2020 21:56,,18/07/2020 22:53,18/07/2020 22:24,18/07/2020 22:24,18/07/2020 22:40,18/07/2020 23:21,28.4,2235.0,0.0,882.67,0,2ª
108,0,134.4805195,18/07/2020,B,86801,1,1,group 24,20,4,720,348.8248,1616,1599.099976,1585.0,1580.0,1583.0,0.272,1585.0,,18/07/2020 22:59,18/07/2020 23:00,18/07/2020 23:06,,18/07/2020 23:37,18/07/2020 23:37,18/07/2020 23:36,18/07/2020 23:48,19/07/2020 00:14,29.41666667,,173.0900623,703.14,0,2ª
109,0,135.7142857,19/07/2020,B,86821,1,1,group 24,18,4,650,326.5737,1613,1605.400024,1595.0,1579.0,1573.0,0.289,1595.0,,19/07/2020 00:47,19/07/2020 00:54,19/07/2020 01:28,19/07/2020 01:04,19/07/2020 01:36,19/07/2020 01:37,19/07/2020 01:35,19/07/2020 01:46,19/07/2020 02:03,33.06666667,,0.0,633.51,0,2ª
110,0,136.9480519,19/07/2020,B,86881,1,1,group 106,16,4,680,341.5904,1635,1644.475299,1615.0,1578.0,1577.0,0.221,1615.0,453.7000122,19/07/2020 07:23,19/07/2020 07:21,19/07/2020 07:23,19/07/2020 07:30,19/07/2020 08:05,19/07/2020 08:14,19/07/2020 08:12,19/07/2020 08:24,19/07/2020 08:34,49.8,4329.0,0.0,516.59,0,2ª
111,0,138.1818182,19/07/2020,A,86921,1,1,group 67,18,3,680,339.8575,1644,1600.400024,1560.0,1579.0,1583.0,0.294,1560.0,675.5999756,19/07/2020 12:31,19/07/2020 12:40,19/07/2020 12:45,19/07/2020 12:52,19/07/2020 13:43,19/07/2020 14:01,19/07/2020 14:00,19/07/2020 14:10,19/07/2020 14:16,75.26666667,1215.0,803.0796654,1168.71,1,2ª
112,0,139.4155844,19/07/2020,A,586751,1,1,group 67,6,1,650,341.9577,1657,1601.5,1579.0,1581.0,1587.0,0.266,1579.0,816.5,19/07/2020 15:03,19/07/2020 15:07,19/07/2020 15:11,19/07/2020 15:22,19/07/2020 15:47,19/07/2020 15:57,19/07/2020 15:55,19/07/2020 16:05,19/07/2020 16:12,44.8,,401.8274527,764.35,1,2ª
113,0,140.6493506,19/07/2020,A,586771,1,1,group 67,18,4,650,338.5756,1636,1590.199951,1568.0,1582.0,1584.0,0.301,1568.0,812.5,19/07/2020 16:52,19/07/2020 16:51,19/07/2020 16:54,19/07/2020 17:06,19/07/2020 17:31,19/07/2020 17:38,19/07/2020 17:37,19/07/2020 17:47,19/07/2020 17:53,43.18333333,,402.4235129,797.13,1,2ª
114,0,141.8831169,19/07/2020,D,586801,1,1,group 67,18,3,680,330.6072,1643,1605.900024,1573.0,1582.0,1581.0,0.268,1573.0,551.7999878,19/07/2020 20:24,19/07/2020 20:31,19/07/2020 20:35,19/07/2020 20:41,19/07/2020 21:14,19/07/2020 21:12,19/07/2020 21:09,19/07/2020 21:25,19/07/2020 21:47,34.43333333,,233.6060579,642.03,1,2ª
115,0,143.1168831,19/07/2020,D,586821,1,1,group 67,6,3,670,,1636,1615.099976,1578.0,1588.0,1605.0,0.261,1578.0,547.2000122,19/07/2020 22:29,19/07/2020 22:29,19/07/2020 22:38,19/07/2020 22:45,,19/07/2020 23:42,19/07/2020 23:34,20/07/2020 00:29,20/07/2020 00:36,56.16666667,1268.0,535.4489813,1129.25,1,2ª
116,0,144.3506494,19/07/2020,D,586821,1,2,group 67,6,3,650,344.5218,1636,1616.0,1597.0,1588.0,1597.0,0.261,1597.0,,19/07/2020 22:29,19/07/2020 23:45,19/07/2020 23:50,19/07/2020 23:54,20/07/2020 00:25,20/07/2020 00:02,19/07/2020 23:57,20/07/2020 00:29,20/07/2020 00:36,6.98333333,,0.0,142.87,1,2ª
117,0,145.5844156,20/07/2020,D,87041,1,1,group 67,10,4,590,340.4733,1632,1619.0,1591.0,1581.0,1583.0,0.255,1591.0,376.2000122,20/07/2020 00:55,20/07/2020 00:53,20/07/2020 00:58,20/07/2020 01:05,20/07/2020 01:47,20/07/2020 01:29,20/07/2020 01:27,20/07/2020 01:43,20/07/2020 02:17,28.55,237.0,0.0,395.58,1,2ª
118,0,146.8181818,20/07/2020,D,87051,1,1,group 67,13,2,560,331.7691,1653,1628.400024,1597.0,1585.0,1588.0,0.32,1597.0,399,20/07/2020 01:52,20/07/2020 01:50,20/07/2020 01:55,20/07/2020 02:01,20/07/2020 02:32,20/07/2020 02:25,20/07/2020 02:22,20/07/2020 02:38,20/07/2020 03:10,27.16666667,,0.0,459.72,1,2ª
119,0,148.0519481,20/07/2020,D,87071,1,1,group 67,16,4,690,343.9261,1640,1621.900024,1599.0,1585.0,1589.0,0.282,1599.0,350.7999878,20/07/2020 03:31,20/07/2020 03:28,20/07/2020 03:31,20/07/2020 03:39,20/07/2020 04:20,20/07/2020 04:03,20/07/2020 04:00,,,29.16666667,1049.0,0.0,470.83,1,2ª
120,0,149.2857143,20/07/2020,D,87081,1,1,group 67,10,3,630,348.0395,1649,1629.300049,1602.0,1592.0,1591.0,0.257,1602.0,366.2000122,20/07/2020 04:47,20/07/2020 04:46,20/07/2020 04:51,20/07/2020 04:57,20/07/2020 05:26,20/07/2020 05:23,20/07/2020 05:21,20/07/2020 05:30,20/07/2020 05:46,30.1,,0.0,451.18,1,2ª
121,0,150.5194805,20/07/2020,D,87101,1,1,group 67,6,3,630,343.8363,1629,1629.0,1592.0,1578.0,1584.0,0.247,1592.0,379.7000122,20/07/2020 06:36,20/07/2020 06:32,20/07/2020 06:37,20/07/2020 06:43,20/07/2020 07:27,20/07/2020 07:07,20/07/2020 07:05,20/07/2020 07:13,20/07/2020 07:34,27.5,573.0,0.0,455.72,1,2ª
122,0,151.7532468,20/07/2020,A,87121,1,1,group 67,10,3,650,338.3893,1635,1602.900024,1580.0,1581.0,1575.0,0.242,1580.0,552,20/07/2020 08:29,20/07/2020 08:36,20/07/2020 08:40,20/07/2020 08:46,20/07/2020 09:16,20/07/2020 09:18,20/07/2020 09:16,20/07/2020 09:24,20/07/2020 09:30,36.13333333,,141.852393,592.19,1,2ª
123,0,152.987013,20/07/2020,A,87141,1,1,group 184,8,3,650,355.3036,1641,1628.199951,1598.0,1580.0,1583.0,0.292,1598.0,375.2999878,20/07/2020 11:25,20/07/2020 11:39,20/07/2020 11:44,20/07/2020 11:48,20/07/2020 12:30,20/07/2020 12:24,20/07/2020 12:23,20/07/2020 12:34,20/07/2020 12:47,39.83333333,,0.0,533.88,1,2ª
124,0,154.2207792,20/07/2020,A,586941,1,1,group 184,13,1,690,335.0427,1667,1604.900024,1566.0,1580.0,1591.0,0.302,1566.0,469.6000061,20/07/2020 13:16,20/07/2020 13:49,20/07/2020 13:51,20/07/2020 13:56,20/07/2020 14:29,20/07/2020 14:42,20/07/2020 14:41,20/07/2020 14:50,20/07/2020 14:56,49.85,,661.8890296,964.77,1,2ª
125,0,155.4545455,20/07/2020,A,87181,1,1,group 38,8,3,690,344.1179,1635,1648.0,1615.0,1591.0,1593.0,0.0303,1615.0,6.39300013,20/07/2020 16:26,20/07/2020 16:24,20/07/2020 16:29,20/07/2020 16:38,20/07/2020 16:58,20/07/2020 17:00,20/07/2020 16:54,20/07/2020 17:15,20/07/2020 17:31,24.8,,0.0,114.02,0,2ª
126,0,156.6883117,20/07/2020,A,87201,1,2,group 38,9,3,650,347.2338,1626,1621.699951,1605.0,1579.0,1586.0,0.032,1605.0,2.77600002,20/07/2020 18:19,20/07/2020 18:15,20/07/2020 18:18,20/07/2020 18:20,20/07/2020 18:59,20/07/2020 18:38,20/07/2020 18:37,20/07/2020 18:53,20/07/2020 19:42,18.88333333,,0.0,66.53,0,2ª
127,0,157.9220779,20/07/2020,D,87221,1,1,group 38,10,3,610,352.0268,1625,1633.300049,1600.0,1580.0,1577.0,0.036,1600.0,,20/07/2020 20:42,20/07/2020 20:39,20/07/2020 20:45,20/07/2020 20:47,20/07/2020 21:14,20/07/2020 21:13,20/07/2020 21:09,20/07/2020 21:19,20/07/2020 21:56,23.25,2754.0,0.0,43.88,0,2ª
128,0,159.1558442,20/07/2020,D,87241,1,1,group 38,9,3,660,339.9392,1627,1604.400024,1588.0,1579.0,1582.0,0.0301,1588.0,,20/07/2020 22:53,20/07/2020 22:49,20/07/2020 22:54,20/07/2020 22:59,20/07/2020 23:35,20/07/2020 23:25,20/07/2020 23:24,20/07/2020 23:36,21/07/2020 00:07,29.61666667,,201.6213658,267.9,0,2ª
129,0,160.3896104,20/07/2020,D,87281,1,1,group 35,13,3,720,338.272,1642,1622.800049,1603.0,1575.0,1575.0,0.0371,1603.0,,21/07/2020 03:26,21/07/2020 03:21,21/07/2020 03:26,21/07/2020 03:34,21/07/2020 04:10,21/07/2020 03:59,21/07/2020 03:52,21/07/2020 04:05,21/07/2020 04:40,26.06666667,1980.0,0.0,135.86,0,2ª
130,0,161.6233766,20/07/2020,D,87291,1,1,group 35,10,3,650,343.6106,1642,1635.900024,1604.0,1573.0,1584.0,0.0432,1604.0,,21/07/2020 04:30,21/07/2020 04:27,21/07/2020 04:31,21/07/2020 04:34,21/07/2020 05:13,21/07/2020 04:55,21/07/2020 04:48,21/07/2020 05:01,21/07/2020 05:36,17.5,3798.0,0.0,,0,2ª
131,0,162.8571429,20/07/2020,C,87561,1,1,group 97,15,2,500,329.131,1642,1634.599976,1598.0,1564.0,1574.0,0.0355,1598.0,,22/07/2020 09:37,22/07/2020 09:37,22/07/2020 09:42,,22/07/2020 10:15,22/07/2020 10:13,22/07/2020 10:05,22/07/2020 10:22,22/07/2020 10:35,23.05,1000.0,0.0,65.94,0,2ª
132,0,164.0909091,20/07/2020,C,87581,1,1,group 97,8,3,700,338.8488,1633,1634.400024,1602.0,1567.0,1569.0,0.0471,1602.0,,22/07/2020 11:42,22/07/2020 11:44,22/07/2020 11:50,22/07/2020 12:00,22/07/2020 12:22,22/07/2020 12:17,22/07/2020 12:08,22/07/2020 12:27,22/07/2020 12:58,18.2,4944.0,0.0,,0,2ª
133,0,165.3246753,20/07/2020,C,87601,1,1,group 93,16,4,800,345.9314,1637,1649.300049,1617.0,1574.0,1569.0,0.064,1617.0,,22/07/2020 14:22,22/07/2020 14:25,22/07/2020 14:40,22/07/2020 14:45,22/07/2020 15:17,22/07/2020 15:18,22/07/2020 15:08,22/07/2020 15:27,22/07/2020 15:39,27.95,4647.0,122.1576501,19.6,0,2ª
134,0,166.5584416,20/07/2020,C,87621,1,1,group 93,13,3,700,335.2278,1637,1615.699951,1590.0,1568.0,1573.0,0.0314,1590.0,,22/07/2020 16:21,22/07/2020 16:28,22/07/2020 16:34,22/07/2020 16:35,22/07/2020 17:23,22/07/2020 17:15,22/07/2020 17:07,22/07/2020 17:24,22/07/2020 17:48,32.96666667,,156.4482598,178.79,0,2ª
135,0,167.7922078,20/07/2020,A,87651,1,1,group 93,8,3,690,341.7258,1628,1603.400024,1587.0,1562.0,1568.0,0.0184,1587.0,,22/07/2020 20:09,22/07/2020 20:14,22/07/2020 20:15,22/07/2020 20:18,22/07/2020 20:53,22/07/2020 20:54,22/07/2020 20:47,22/07/2020 21:00,22/07/2020 21:06,31.38333333,,195.0168552,294.17,0,2ª
136,0,169.025974,20/07/2020,A,87671,1,1,group 14,10,3,650,336.0154,1623,1634.300049,1613.0,1569.0,1578.0,0.0203,1613.0,,22/07/2020 22:39,22/07/2020 22:37,22/07/2020 22:40,22/07/2020 22:53,22/07/2020 23:13,22/07/2020 23:04,22/07/2020 23:03,22/07/2020 23:22,22/07/2020 23:46,22.95,3501.0,0.0,169.29,0,2ª
137,0,170.2597403,20/07/2020,A,87691,1,1,group 14,15,2,700,320.7196,1628,1656.699951,1630.0,1564.0,1572.0,0.0392,1630.0,,23/07/2020 00:19,23/07/2020 00:24,23/07/2020 00:28,,23/07/2020 01:02,23/07/2020 00:55,23/07/2020 00:54,23/07/2020 01:09,23/07/2020 01:33,25.71666667,6786.0,0.0,129.73,0,2ª
138,0,171.4935065,20/07/2020,A,87721,1,1,group 36,15,4,650,323.4897,1622,1612.599976,1596.0,1575.0,1582.0,0.0233,1596.0,,23/07/2020 03:57,23/07/2020 03:54,23/07/2020 03:58,,23/07/2020 04:35,23/07/2020 04:30,23/07/2020 04:16,23/07/2020 04:40,23/07/2020 05:03,17.61666667,,0.0,100.55,0,2ª
139,0,172.7272727,24/07/2020,C,87781,1,1,group 187,16,4,800,344.452,1617,1619.5,1598.0,1577.0,1585.0,0.0384,1598.0,,24/07/2020 06:41,24/07/2020 06:41,24/07/2020 06:47,24/07/2020 06:50,24/07/2020 07:19,24/07/2020 07:17,24/07/2020 07:07,24/07/2020 07:30,24/07/2020 07:47,19.81666667,1227.0,0.0,84.55,0,2ª
