index,when,super_hero_group,tracking,place,tracking_times,crystal_type,Unnamed_7,human_behavior_report,human_measure,crystal_weight,expected_factor_x,previous_factor_x,first_factor_x,expected_final_factor_x,final_factor_x,previous_adamantium,Unnamed_17,etherium_before_start,expected_start,start_process,start_subprocess1,start_critical_subprocess1,predicted_process_end,process_end,subprocess1_end,reported_on_tower,opened,chemical_x,raw_kryptonite,argon,pure_seastone,crystal_supergroup,Cycle,groups,target
60,7/14/2020,A,85841,1,1,group 34,8,3,0.016729799,-0.286884321,-0.251506425,1.069635358,1.508002848,-0.113704093,0.229959883,-0.089983265,1.508002848,326.2000122,7/14/2020 2:01,7/14/2020 1:59,7/14/2020 2:04,7/14/2020 2:05,7/14/2020 2:46,7/14/2020 2:30,7/14/2020 2:29,7/14/2020 2:53,14/07/2020 03:30,25.36666667,1.054221722,0.007116553,-0.948061517,0,2ª,0,74.02597403
61,7/14/2020,A,85861,1,1,group 34,10,4,0.018948614,0.310530146,-0.972700484,0.205923418,0.701142076,-0.276478721,-0.243841485,-0.086630051,0.701142076,326.2000122,7/14/2020 3:30,7/14/2020 3:34,7/14/2020 3:38,7/14/2020 3:40,7/14/2020 4:13,7/14/2020 4:03,7/14/2020 4:02,7/14/2020 4:16,14/07/2020 04:33,23.1,0.998079818,0.00674685,-0.960932899,0,2ª,0,75.25974026
62,7/14/2020,A,85881,1,1,group 34,2,3,-0.347193204,1.030661066,-0.178685403,0.719821191,1.244443771,0.250915776,0.282674705,-0.235032725,1.244443771,326.2000122,7/14/2020 5:38,7/14/2020 5:31,7/14/2020 5:35,7/14/2020 5:37,7/14/2020 6:14,7/14/2020 6:09,7/14/2020 6:08,7/14/2020 6:21,14/07/2020 06:53,32.8,0.63943732,0.005637753,-0.558455497,0,2ª,0,76.49350649
63,7/14/2020,C,85891,1,1,group 23,6,3,-0.560477711,-0.368624416,-0.106968236,1.178705333,1.429782787,0.934168031,1.398388244,0.186138192,1.429782787,326.2000122,7/14/2020 8:40,7/14/2020 8:34,7/14/2020 8:40,,7/14/2020 9:40,7/14/2020 9:08,7/14/2020 9:07,7/14/2020 9:55,14/07/2020 10:05,27.08333333,0.137741987,-0.055973228,0.074351006,0,2ª,0,77.72727273
64,7/14/2020,C,85901,1,1,group 23,2,4,0.351788053,0.773735289,-1.288550226,1.84228343,1.470647334,0.245607743,0.146229334,-0.898640282,1.470647334,326.2000122,7/14/2020 9:57,7/14/2020 10:05,7/14/2020 10:10,7/14/2020 10:12,7/14/2020 10:23,7/14/2020 10:30,7/14/2020 10:29,7/14/2020 11:19,14/07/2020 11:39,18.6,1.783087236,-0.056529513,-0.347193204,0,2ª,0,78.96103896
65,7/14/2020,C,85921,1,1,group 23,6,4,-1.429782787,0.356607697,-1.114074807,-1.125080365,-0.850964715,-0.107529178,-0.423337896,-0.533550741,-0.850964715,326.2000122,7/14/2020 12:05,7/14/2020 12:07,7/14/2020 12:11,,7/14/2020 12:31,7/14/2020 12:30,7/14/2020 12:29,7/14/2020 12:42,14/07/2020 12:58,17.78333333,0.139626307,0.314198314,-0.228596148,0,2ª,0,80.19480519
66,7/14/2020,C,585771,1,1,group 23,2,4,-0.346567773,-0.050041611,-1.113435775,0.300586426,0.673278927,-0.151142676,-0.242860888,-0.89657166,0.673278927,326.2000122,7/14/2020 13:33,7/14/2020 13:35,7/14/2020 13:40,7/14/2020 13:42,7/14/2020 14:01,7/14/2020 13:54,7/14/2020 13:53,7/14/2020 14:14,14/07/2020 14:27,12.73333333,1.048083339,-0.057456732,-0.337218418,0,2ª,0,81.42857143
67,7/14/2020,C,585781,1,1,group 23,16,2,0.016175121,-0.606199356,0.021722399,-0.539466649,-0.763391116,0.47676225,0.14585168,-0.102109515,-0.763391116,326.2000122,7/14/2020 14:58,7/14/2020 15:02,7/14/2020 15:03,,7/14/2020 15:30,7/14/2020 15:27,7/14/2020 15:26,7/14/2020 15:39,14/07/2020 16:06,23.45,0.139249364,0.677069655,-0.0963227,0,2ª,0,82.66233766
68,7/14/2020,C,85951,1,1,group 23,2,4,0.354719788,0.416282959,-0.867596247,-0.409706393,-0.097815438,-0.091660626,-0.140191796,-0.151899217,-0.097815438,326.2000122,7/14/2020 16:35,7/14/2020 16:35,7/14/2020 16:40,,7/14/2020 17:16,7/14/2020 16:57,7/14/2020 16:56,7/14/2020 17:30,14/07/2020 17:52,15.4,-1.019036812,-0.057827647,-0.623463909,0,2ª,0,83.8961039
69,7/14/2020,C,85961,1,1,group 23,7,2,0.345109485,-0.862128909,0.268515076,0.985719676,1.019036812,0.692729962,0.900716623,-0.352834405,1.019036812,326.2000122,7/14/2020 17:34,7/14/2020 17:33,7/14/2020 17:37,7/14/2020 17:53,7/14/2020 18:09,7/14/2020 17:56,7/14/2020 17:54,7/14/2020 18:32,14/07/2020 18:43,16.5,0.61938444,-0.05838405,-0.767042844,0,2ª,0,85.12987013
70,7/14/2020,A,85991,1,1,group 41,9,1,0.013956508,-0.848681221,0.612899814,0.40774034,0.728565548,0.693028705,0.613438228,-0.075652202,0.728565548,326.2000122,7/14/2020 20:22,7/14/2020 20:31,7/14/2020 20:37,7/14/2020 20:38,7/14/2020 20:59,7/14/2020 20:59,7/14/2020 20:58,7/14/2020 21:08,14/07/2020 21:52,21.73333333,0.139060907,-0.048188722,-1.425525838,0,2ª,0,86.36363636
71,7/14/2020,A,86011,1,1,group 41,8,2,0.282274314,0.747042865,0.023386828,-0.245607743,0.163458576,0.258805698,0.427990663,-0.179639762,0.163458576,326.2000122,7/14/2020 22:24,7/14/2020 22:27,7/14/2020 22:33,7/14/2020 22:34,7/14/2020 23:06,7/14/2020 22:56,7/14/2020 22:56,7/14/2020 23:08,14/07/2020 23:37,23.08333333,0.138872461,0.699632651,-0.16212993,0,2ª,0,87.5974026
72,7/15/2020,A,86061,1,1,group 41,20,4,0.013586753,0.174680622,-0.507137098,0.49951673,0.784931938,0.019133524,0.003049909,-0.20534494,0.784931938,326.2000122,7/15/2020 4:36,7/15/2020 4:40,7/15/2020 4:44,,7/15/2020 5:17,7/15/2020 5:07,7/15/2020 5:07,7/15/2020 5:35,15/07/2020 05:52,22.95,0.743178318,-0.049115124,-0.684119542,0,2ª,0,88.83116883
73,7/15/2020,A,86081,1,1,group 41,16,3,0.032821309,-0.185564176,-0.220237334,0.075652202,0.451767453,0.170300848,0.145662869,-0.159853579,0.451767453,326.2000122,7/15/2020 6:29,7/15/2020 6:29,7/15/2020 6:32,7/15/2020 6:34,7/15/2020 7:06,7/15/2020 6:54,7/15/2020 6:54,7/15/2020 7:16,15/07/2020 07:50,21.56666667,0.138684024,-0.049856307,-1.806231467,0,2ª,0,90.06493506
74,7/15/2020,B,86121,1,1,group 22,7,4,0.088120124,0.017839185,-0.70782186,0.522072126,0.187669501,0.797026323,0.823396611,0.117450659,0.187669501,326.2000122,7/15/2020 14:23,7/15/2020 14:22,7/15/2020 14:25,,,7/15/2020 14:49,7/15/2020 14:46,7/15/2020 17:29,15/07/2020 17:39,21,0.138495597,0.465224638,-0.391045756,0,2ª,0,91.2987013
75,7/15/2020,B,86121,1,2,group 22,7,4,-0.498568268,-0.199759998,-0.708126988,-0.948515816,-1.403652257,-0.374353704,-0.56073081,0.115389646,-1.403652257,326.2000122,7/15/2020 16:26,7/15/2020 16:30,7/15/2020 16:31,7/15/2020 16:45,7/15/2020 17:21,7/15/2020 17:25,7/15/2020 17:19,7/15/2020 17:29,15/07/2020 17:39,47.51666667,0.138307179,1.342787791,0.441163435,0,2ª,0,92.53246753
76,7/15/2020,B,586001,1,1,group 22,16,4,-0.149630112,-0.481179872,-0.858641236,0.043002352,0.374353704,-0.0963227,-0.468212399,0.060610025,0.374353704,326.2000122,7/15/2020 17:55,7/15/2020 18:02,7/15/2020 18:06,7/15/2020 18:10,7/15/2020 18:55,7/15/2020 18:34,7/15/2020 18:33,7/15/2020 18:44,15/07/2020 19:23,26.71666667,-0.459958828,-0.052450882,0.072306776,0,2ª,0,93.76623377
77,7/15/2020,B,586011,1,1,group 22,9,3,-1.816058099,-0.10678127,-0.220819496,-0.285680542,-0.138307179,0.708432248,0.628386835,-1.037662984,-0.138307179,326.2000122,7/15/2020 19:16,7/15/2020 19:14,7/15/2020 19:16,,7/15/2020 19:42,7/15/2020 19:36,7/15/2020 19:36,7/15/2020 19:54,15/07/2020 20:18,19.61666667,0.138118772,0.373928473,-0.187095157,0,2ª,0,95
78,7/15/2020,C,86191,1,1,group 22,16,4,0.3658745,-0.220625425,-1.442874351,-0.118575268,0.16364843,-0.276079713,-0.353253162,0.124953805,0.16364843,326.2000122,7/15/2020 22:02,7/15/2020 21:58,7/15/2020 22:01,7/15/2020 22:04,7/15/2020 22:28,7/15/2020 22:15,7/15/2020 22:14,7/15/2020 22:25,15/07/2020 22:33,13.18333333,0.62482835,0.098561971,0.07156357,0,2ª,0,96.23376623
79,7/15/2020,C,586041,1,1,group 22,20,3,0.349071133,0.781518312,-0.219655321,-0.107155209,-0.328545259,0.53773729,0.568868324,-1.099601473,-0.328545259,326.2000122,7/15/2020 22:30,7/15/2020 22:30,7/15/2020 22:35,,7/15/2020 23:04,7/15/2020 22:52,7/15/2020 22:51,7/15/2020 23:08,15/07/2020 23:40,16.45,0.139814793,0.276279206,-0.16364843,0,2ª,0,97.46753247
80,7/16/2020,C,586051,1,1,group 22,8,3,0.912490407,0.250128515,-0.321150312,0.510729468,0.335562512,0.24521511,0.388463756,-0.795284296,0.335562512,326.2000122,7/16/2020 0:35,7/16/2020 0:32,7/16/2020 0:36,7/16/2020 0:39,7/16/2020 1:12,7/16/2020 0:50,7/16/2020 0:49,7/16/2020 1:19,16/07/2020 01:59,13.16666667,0.459730459,-0.059125976,-0.53281388,0,2ª,0,98.7012987
81,7/16/2020,C,586091,1,1,group 22,8,3,0.348862353,0.612361756,-0.035041974,0.615325483,0.335148823,0.540208791,0.788708179,-0.345317722,0.335148823,326.2000122,7/16/2020 4:29,7/16/2020 4:35,7/16/2020 4:40,,7/16/2020 5:20,7/16/2020 4:58,7/16/2020 4:55,7/16/2020 5:24,16/07/2020 05:53,14.9,0.137930375,-0.066548959,-0.388248824,0,2ª,0,99.93506494
82,7/16/2020,C,86261,1,1,group 41,9,4,0.348027536,-0.157389399,-0.177159103,0.853257118,1.019559232,0.774745145,0.931960675,0.16364843,1.019559232,326.2000122,7/16/2020 6:51,7/16/2020 6:50,7/16/2020 6:55,7/16/2020 6:57,7/16/2020 7:27,7/16/2020 7:18,7/16/2020 7:14,7/16/2020 7:44,16/07/2020 07:49,18.76666667,0.843387197,0.127207456,0.071749364,0,2ª,0,101.1688312
83,7/16/2020,B,586121,1,1,group 41,8,3,0.503081501,-0.80369059,-0.379680595,-0.547164408,-0.110522023,-0.149063078,0.374991804,0.100802231,-0.110522023,326.2000122,7/16/2020 8:47,7/16/2020 8:50,7/16/2020 8:53,7/16/2020 8:56,7/16/2020 9:43,7/16/2020 9:21,7/16/2020 9:20,7/16/2020 9:35,16/07/2020 09:53,26.46666667,0.137553609,0.570402499,-0.344693101,0,2ª,0,102.4025974
84,7/16/2020,B,586131,1,1,group 41,9,4,0.18116742,0.572708809,-0.629484959,-0.261376828,0.164407962,0.023941666,0.028935911,-0.226065748,0.164407962,326.2000122,7/16/2020 10:21,7/16/2020 10:16,7/16/2020 10:21,7/16/2020 10:26,7/16/2020 10:56,7/16/2020 10:44,7/16/2020 10:43,7/16/2020 10:55,16/07/2020 11:07,22.56666667,-1.24531441,-0.067105968,-1.556301125,0,2ª,0,103.6363636
85,7/16/2020,B,86301,1,1,group 56,16,4,0.072306776,-0.07472275,-0.223149646,1.05703835,1.236691617,0.024126615,0.286683634,-0.52401616,1.236691617,326.2000122,7/16/2020 12:07,7/16/2020 12:06,7/16/2020 12:09,7/16/2020 12:10,7/16/2020 12:55,7/16/2020 12:40,7/16/2020 12:39,7/16/2020 13:00,16/07/2020 13:27,30.15,0.89905493,-0.067291647,-0.562504519,0,2ª,0,104.8701299
86,7/16/2020,B,86321,1,1,group 56,9,3,0.503319607,-0.071377781,-0.564281775,-0.194955387,0.016360013,-0.534534125,-0.36524069,-0.095016906,0.016360013,326.2000122,7/16/2020 14:12,7/16/2020 14:14,7/16/2020 14:16,7/16/2020 14:18,7/16/2020 14:52,7/16/2020 14:37,7/16/2020 14:33,7/16/2020 14:47,16/07/2020 15:15,17.18333333,-0.535518543,-0.067663019,0.072120967,0,2ª,0,106.1038961
87,7/16/2020,B,86341,1,1,group 56,8,3,0.181549466,0.888779996,-0.710266587,0.428656854,0.584333148,-0.703563824,-0.635552,0.120825388,0.584333148,326.2000122,7/16/2020 16:14,7/16/2020 16:17,7/16/2020 16:21,7/16/2020 16:23,7/16/2020 16:58,7/16/2020 16:44,7/16/2020 16:42,7/16/2020 16:51,16/07/2020 17:09,20.48333333,1.419929076,-0.068777247,0.07249259,0,2ª,0,107.3376623
88,7/16/2020,B,86351,1,1,group 56,10,4,0.07249259,0.414745224,-0.710572775,0.257225165,0.392338711,-0.666331015,-0.599552894,-0.199375292,0.392338711,326.2000122,7/16/2020 17:28,7/16/2020 17:26,7/16/2020 17:30,7/16/2020 17:41,7/16/2020 18:05,7/16/2020 17:57,7/16/2020 17:56,7/16/2020 18:07,16/07/2020 18:14,25.51666667,1.035497722,-0.068962968,-0.660875881,0,2ª,0,108.5714286
89,7/16/2020,B,86361,1,1,group 92,6,4,-1.490506216,0.232494808,0.081789938,0.451994169,0.389754106,-0.457677294,-0.72762333,-0.230154772,0.389754106,326.2000122,7/16/2020 18:22,7/16/2020 18:25,7/16/2020 18:31,7/16/2020 18:33,7/16/2020 19:03,7/16/2020 19:09,7/16/2020 18:55,7/16/2020 19:13,16/07/2020 19:23,23.93333333,0.457449403,-0.069148694,-1.56474338,0,2ª,0,109.8051948
90,7/16/2020,B,86371,1,1,group 92,7,3,-0.503081501,0.437576193,0.115389646,0.195915582,0.226844023,-0.665754925,-0.843387197,-0.871928681,0.226844023,326.2000122,7/16/2020 19:17,7/16/2020 19:28,7/16/2020 19:33,,7/16/2020 20:06,7/16/2020 20:02,7/16/2020 19:54,7/16/2020 20:09,16/07/2020 20:26,21.03333333,0.46545417,-0.070634675,-0.637769825,0,2ª,0,111.038961
91,7/16/2020,C,86391,1,1,group 92,6,4,-0.344484954,0.120450283,-0.324637944,0.704777798,0.71518169,-0.785616861,-0.993595154,-0.343236697,0.71518169,326.2000122,7/16/2020 21:39,7/16/2020 21:40,7/16/2020 21:45,7/16/2020 22:10,7/16/2020 22:18,7/16/2020 22:25,7/16/2020 22:18,7/16/2020 22:32,16/07/2020 22:40,33.2,1.70917732,-0.065620701,-1.023758774,0,2ª,0,112.2727273
92,7/16/2020,C,86411,1,1,group 92,16,3,-0.349906557,-0.19322794,0.325665219,-0.024866428,-0.47444465,-0.402295517,0.029120909,-0.321765206,-0.47444465,326.2000122,7/16/2020 23:28,7/16/2020 23:25,7/16/2020 23:30,,7/17/2020 0:18,7/16/2020 23:57,7/16/2020 23:50,7/17/2020 0:10,17/07/2020 00:44,19.85,0.136988533,-0.065063801,-1.45802551,0,2ª,0,113.5064935
93,7/17/2020,D,86511,1,1,group 1,20,1,0.259003355,0.533305056,0.445889001,0.515539908,-0.040965498,0.237378108,0.285479993,0.595063403,-0.040965498,326.2000122,7/17/2020 12:22,7/17/2020 12:24,7/17/2020 12:31,,7/17/2020 12:58,7/17/2020 13:02,7/17/2020 12:59,7/17/2020 13:11,17/07/2020 13:20,28.26666667,-0.728251332,0.37477907,0.583033787,0,2ª,0,114.7402597
94,7/17/2020,D,86531,1,1,group 60,16,4,-0.519405504,0.042446811,0.050226918,-0.377760447,-0.193803627,-0.506898072,-0.178685403,0.100615504,-0.193803627,326.2000122,7/17/2020 15:13,7/17/2020 15:22,7/17/2020 15:22,,7/17/2020 16:30,7/17/2020 15:53,7/17/2020 15:46,7/17/2020 16:05,17/07/2020 16:46,23.61666667,0.136800194,0.212102524,0.072864233,0,2ª,0,115.974026
95,7/17/2020,D,86551,1,1,group 60,18,3,-0.871138532,-0.709348821,0.283876424,0.193995551,0.058755005,-0.457905233,0.249931748,-0.105659631,0.058755005,326.2000122,7/17/2020 17:51,7/17/2020 17:44,7/17/2020 17:49,7/17/2020 17:59,7/17/2020 18:39,7/17/2020 18:17,7/17/2020 18:09,7/17/2020 18:23,17/07/2020 18:51,19.55,-0.860576247,0.100055366,0.073421734,0,2ª,0,117.2077922
96,7/17/2020,B,586421,1,1,group 10,7,4,0.182122635,-0.396009239,0.12251378,-0.736150377,-0.194379443,0.028380928,0.250128515,-0.516263531,-0.194379443,326.2000122,7/17/2020 21:19,7/17/2020 21:19,7/17/2020 21:22,,7/17/2020 22:36,7/17/2020 22:13,7/17/2020 22:03,,,40.26666667,0.136611865,1.052539743,0.347193204,0,2ª,0,118.4415584
97,7/18/2020,B,86611,1,2,group 10,16,3,0.47955015,-0.904055015,0.079557345,0.777445853,-1.004629426,-0.504749441,-0.565553429,-1.375610934,-1.004629426,326.2000122,7/18/2020 0:49,7/18/2020 0:47,7/18/2020 0:51,7/18/2020 1:25,7/18/2020 1:38,7/18/2020 1:40,7/18/2020 1:38,7/18/2020 1:49,18/07/2020 02:02,47.45,1.175749131,0.958611087,0.603268347,0,2ª,0,119.6753247
98,7/18/2020,B,86621,1,2,group 10,18,3,-0.148685108,0.397307267,-0.01377163,0.666042914,0.79772449,0.027086035,-0.146984768,-0.349906557,0.79772449,326.2000122,7/18/2020 1:41,7/18/2020 1:51,7/18/2020 1:54,7/18/2020 2:14,7/18/2020 2:13,7/18/2020 2:18,7/18/2020 2:17,7/18/2020 2:28,18/07/2020 03:05,23.33333333,-0.456083053,-0.060981079,-0.849061188,0,2ª,0,120.9090909
99,7/18/2020,B,86631,1,1,group 10,20,1,-1.347301791,1.544039336,0.668639812,1.074301365,0.794588835,0.073793428,0.376268922,-0.723243284,0.794588835,326.2000122,7/18/2020 3:01,7/18/2020 3:00,7/18/2020 3:03,7/18/2020 3:05,7/18/2020 3:38,7/18/2020 3:30,7/18/2020 3:30,7/18/2020 3:42,18/07/2020 04:09,26.11666667,-0.585894991,-0.06135215,-0.598229953,0,2ª,0,122.1428571
100,7/18/2020,B,86661,1,1,group 10,8,1,0.344693101,-0.223343934,0.669796888,0.933725831,0.786988923,-0.501654063,-0.510729468,-0.713949681,0.786988923,326.2000122,7/18/2020 5:26,7/18/2020 5:29,7/18/2020 5:32,7/18/2020 5:39,7/18/2020 6:18,7/18/2020 6:11,7/18/2020 6:10,7/18/2020 6:28,18/07/2020 06:35,37.96666667,-0.835533672,-0.061723237,-0.491247818,0,2ª,0,123.3766234
101,7/18/2020,B,86681,1,1,group 10,20,3,-1.48208927,1.261319026,0.079371332,0.105285811,0.161181247,-0.304434993,-0.47097777,-0.227817253,0.161181247,326.2000122,7/18/2020 7:33,7/18/2020 7:40,7/18/2020 7:45,,7/18/2020 8:18,7/18/2020 8:15,7/18/2020 8:13,7/18/2020 8:26,18/07/2020 08:54,28.4,0.136423545,-0.062836602,-0.874305686,0,2ª,0,124.6103896
102,7/18/2020,D,586501,1,1,group 10,11,3,0.909523287,0.729509062,-0.253476528,-0.673860856,-0.76372225,-0.583553295,-0.887559562,-0.340950997,-0.76372225,326.2000122,7/18/2020 9:16,7/18/2020 9:15,7/18/2020 9:24,7/18/2020 9:26,7/18/2020 9:47,7/18/2020 9:50,7/18/2020 9:48,7/18/2020 9:57,18/07/2020 10:03,23.61666667,0.136235235,-0.063207758,-0.765048463,0,2ª,0,125.8441558
103,7/18/2020,D,86691,1,1,group 85,7,3,-0.17601492,1.215094061,-0.011368298,-0.349279943,-0.644741348,-0.376055984,-0.836649291,-0.053933812,-0.644741348,326.2000122,7/18/2020 10:46,7/18/2020 10:54,7/18/2020 11:02,,7/18/2020 11:46,7/18/2020 11:45,7/18/2020 11:32,7/18/2020 12:14,18/07/2020 12:30,30.16666667,0.136046935,0.518195842,-0.454036713,0,2ª,0,127.0779221
104,7/18/2020,D,86701,1,1,group 85,20,3,-0.574763989,1.348438916,-0.844140591,-0.778461548,-0.919333426,-0.877889829,-0.924957453,-0.689451907,-0.919333426,326.2000122,7/18/2020 11:51,7/18/2020 11:56,7/18/2020 12:01,,7/18/2020 12:34,7/18/2020 12:29,7/18/2020 12:22,7/18/2020 12:46,18/07/2020 13:22,20.81666667,0.131342526,-0.063578931,-0.821578729,0,2ª,0,128.3116883
105,7/18/2020,D,86711,1,1,group 85,11,4,0.183078183,1.020082209,-0.934168031,-1.192270068,-1.295418224,-0.984743803,-1.074301365,-0.199567638,-1.295418224,326.2000122,7/18/2020 12:43,7/18/2020 12:44,7/18/2020 12:50,7/18/2020 12:54,7/18/2020 13:31,7/18/2020 13:19,7/18/2020 13:13,7/18/2020 13:35,18/07/2020 14:15,23,0.131154472,0.275880242,-0.633616519,0,2ª,0,129.5454545
106,7/18/2020,D,86731,1,1,group 85,7,4,-0.35388153,1.144509111,-1.018514948,-0.020982692,0.224315628,-0.906572097,-0.764716658,-1.090404993,0.224315628,326.2000122,7/18/2020 14:40,7/18/2020 14:38,7/18/2020 14:43,7/18/2020 14:45,7/18/2020 15:18,7/18/2020 15:10,7/18/2020 15:03,7/18/2020 15:29,18/07/2020 16:04,20.3,1.261319026,-0.063950122,-0.455400516,0,2ª,0,130.7792208
107,7/18/2020,D,86771,1,1,group 41,6,4,-0.396009239,0.921057693,-0.528404795,0.451767453,0.227038634,-0.072864233,-0.08495418,0.183078183,0.227038634,326.2000122,7/18/2020 19:47,7/18/2020 19:55,7/18/2020 19:55,7/18/2020 19:58,7/18/2020 20:32,7/18/2020 20:34,7/18/2020 20:32,7/18/2020 20:44,18/07/2020 20:59,36.63333333,0.586155576,0.291104129,-1.50089363,0,2ª,0,132.012987
108,7/18/2020,B,86791,1,1,group 24,10,4,0.254265119,0.090915069,-0.116513713,0.60273655,1.310561171,0.87510022,1.215903986,0.581736391,1.310561171,326.2000122,7/18/2020 21:50,7/18/2020 21:52,7/18/2020 21:56,,7/18/2020 22:53,7/18/2020 22:24,7/18/2020 22:24,7/18/2020 22:40,18/07/2020 23:21,28.4,0.556185952,-0.047818184,1.134352876,0,2ª,0,133.2467532
109,7/18/2020,B,86801,1,1,group 24,20,4,0.505465133,0.544922928,-0.502605461,-0.800524968,-0.364818314,0.154169887,0.089051617,0.468212399,-0.364818314,326.2000122,7/18/2020 22:59,7/18/2020 23:00,7/18/2020 23:06,,7/18/2020 23:37,7/18/2020 23:37,7/18/2020 23:36,7/18/2020 23:48,19/07/2020 00:14,29.41666667,0.130966427,0.333495212,0.852874428,0,2ª,0,134.4805195
110,7/19/2020,B,86821,1,1,group 24,18,4,0.037077887,-1.129692338,-0.635552,-0.576566263,0.024311566,0.07472275,-0.531587062,0.659732437,0.024311566,326.2000122,7/19/2020 0:47,7/19/2020 0:54,7/19/2020 1:28,7/19/2020 1:04,7/19/2020 1:36,7/19/2020 1:37,7/19/2020 1:35,7/19/2020 1:46,19/07/2020 02:03,33.06666667,0.128710607,-0.031341047,0.718580966,0,2ª,0,135.7142857
111,7/19/2020,B,86881,1,1,group 106,16,4,0.179448864,-0.077139597,0.156063326,0.898225942,0.833678915,0.026346138,-0.316035568,0.246982559,0.833678915,453.7000122,7/19/2020 7:23,7/19/2020 7:21,7/19/2020 7:23,7/19/2020 7:30,7/19/2020 8:05,7/19/2020 8:14,7/19/2020 8:12,7/19/2020 8:24,19/07/2020 08:34,49.8,1.011780615,-0.031526072,0.438023981,0,2ª,0,136.9480519
112,7/19/2020,A,86921,1,1,group 67,18,3,0.175443001,-0.213069462,0.478852478,-0.755820738,-1.225749908,0.075652202,0.091287835,0.731715662,-1.225749908,675.5999756,7/19/2020 12:31,7/19/2020 12:40,7/19/2020 12:45,7/19/2020 12:52,7/19/2020 13:43,7/19/2020 14:01,7/19/2020 14:00,7/19/2020 14:10,19/07/2020 14:16,75.26666667,-0.635828886,1.58232941,1.369530187,1,2ª,0,138.1818182
113,7/19/2020,A,586751,1,1,group 67,6,1,0.037818294,-0.047818184,0.963732822,-0.714873485,-0.585374059,0.238160481,0.377547269,0.416942591,-0.585374059,816.5,7/19/2020 15:03,7/19/2020 15:07,7/19/2020 15:11,7/19/2020 15:22,7/19/2020 15:47,7/19/2020 15:57,7/19/2020 15:55,7/19/2020 16:05,19/07/2020 16:12,44.8,0.125892671,0.881898849,0.961864532,1,2ª,0,139.4155844
114,7/19/2020,A,586771,1,1,group 67,18,4,0.038558743,-0.307276556,0.185181567,-1.110254175,-0.958611087,0.304232213,0.135858644,0.832568809,-0.958611087,812.5,7/19/2020 16:52,7/19/2020 16:51,7/19/2020 16:54,7/19/2020 17:06,7/19/2020 17:31,7/19/2020 17:38,7/19/2020 17:37,7/19/2020 17:47,19/07/2020 17:53,43.18333333,0.12570488,0.893277736,1.017993637,1,2ª,0,140.6493506
115,7/19/2020,D,586801,1,1,group 67,18,3,0.175824267,-0.864856115,0.454718403,-0.558203042,-0.794241392,0.29331864,-0.093711435,0.436233881,-0.794241392,551.7999878,7/19/2020 20:24,7/19/2020 20:31,7/19/2020 20:35,7/19/2020 20:41,7/19/2020 21:14,7/19/2020 21:12,7/19/2020 21:09,7/19/2020 21:25,19/07/2020 21:47,34.43333333,0.125517098,0.518437653,0.733612721,1,2ª,0,141.8831169
116,7/19/2020,D,586821,1,1,group 67,6,3,0.105098912,0.001386319,0.186329558,-0.223732561,-0.618571019,0.691238095,1.402328955,0.38438614,-0.618571019,547.2000122,7/19/2020 22:29,7/19/2020 22:29,7/19/2020 22:38,7/19/2020 22:45,,7/19/2020 23:42,7/19/2020 23:34,7/20/2020 0:29,20/07/2020 00:36,56.16666667,-0.617217132,1.162694086,1.339437853,1,2ª,0,143.1168831
117,7/19/2020,D,586821,1,2,group 67,6,3,0.033006352,0.201684415,0.18747804,-0.190351416,0.098935278,0.683529457,0.958611087,0.383957662,0.098935278,326.2000122,7/19/2020 22:29,7/19/2020 23:45,7/19/2020 23:50,7/19/2020 23:54,7/20/2020 0:25,7/20/2020 0:02,7/19/2020 23:57,7/20/2020 0:29,20/07/2020 00:36,6.98333333,0.125329325,-0.033746546,-0.440041206,1,2ª,0,144.3506494
118,7/20/2020,D,87041,1,1,group 67,10,4,-0.389323846,-0.166877759,0.04670665,-0.081789938,-0.153980604,0.239138858,0.094084394,0.346984697,-0.153980604,376.2000122,7/20/2020 0:55,7/20/2020 0:53,7/20/2020 0:58,7/20/2020 1:05,7/20/2020 1:47,7/20/2020 1:29,7/20/2020 1:27,7/20/2020 1:43,20/07/2020 02:17,28.55,-1.636490918,-0.035227045,0.161750422,1,2ª,0,145.5844156
119,7/20/2020,D,87051,1,1,group 67,13,2,-0.540951529,-0.787332402,0.805809985,0.268515076,0.099121942,0.514575917,0.426437691,1.131018911,0.099121942,399,7/20/2020 1:52,7/20/2020 1:50,7/20/2020 1:55,7/20/2020 2:01,7/20/2020 2:32,7/20/2020 2:25,7/20/2020 2:22,7/20/2020 2:38,20/07/2020 03:10,27.16666667,0.12514156,-0.035412118,0.303826728,1,2ª,0,146.8181818
120,7/20/2020,D,87071,1,1,group 67,16,4,0.254462317,0.153034355,0.310937306,0.034486776,0.184990283,0.515057793,0.490777343,0.578372289,0.184990283,350.7999878,7/20/2020 3:31,7/20/2020 3:28,7/20/2020 3:31,7/20/2020 3:39,7/20/2020 4:20,7/20/2020 4:03,7/20/2020 4:00,,,29.16666667,-0.70447411,-0.03004593,0.326487534,1,2ª,0,148.0519481
