groups,target,when,super_hero_group,tracking,place,tracking_times,crystal_type,unnamed_7,human_behavior_report,human_measure,crystal_weight,expected_factor_x,previous_factor_x,first_factor_x,expected_final_factor_x,final_factor_x,previous_adamantium,etherium_before_start,expected_start,start_process,start_subprocess1,start_critical_subprocess1,predicted_process_end,process_end,subprocess1_end,reported_on_tower,opened,chemical_x,raw_kryptonite,argon,pure_seastone,crystal_supergroup,cycle,NA_crystal_weight,NA_first_factor_x,NA_final_factor_x,NA_previous_adamantium,NA_etherium_before_start,NA_expected_start,NA_start_subprocess1,NA_start_critical_subprocess1,NA_predicted_process_end,NA_process_end,NA_subprocess1_end,NA_reported_on_tower,NA_opened,NA_chemical_x,NA_raw_kryptonite,NA_argon,NA_pure_seastone,NA_groups
19,118.4516129,2019-01-07,W,522761.0,2,1,group 38,17,4,550.0,348.4663,1613.0,1636.800049,1596.699951,1576.0,1581.300049,0.055,268.5,2019-01-07 21:54:00,2019-01-07 21:53:00,2019-01-07 21:59:00,2019-01-07 22:01:00,2019-01-07 22:25:00,2019-01-07 22:15:00,2019-01-07 22:12:00,2019-01-07 22:25:00,2019-01-07 23:05:00,12.6,3891.0,0.0,355.17,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
19,119.5483871,2019-01-07,W,23441.0,2,1,group 38,8,3,580.0,339.2422,1632.0,1616.099976,1589.699951,1580.0,1579.900024,0.0353,268.5,2019-01-07 22:30:00,2019-01-07 22:30:00,2019-01-07 22:35:00,2019-01-07 22:36:00,2019-01-07 23:02:00,2019-01-07 22:58:00,2019-01-07 22:55:00,2019-01-07 23:12:00,2019-01-07 23:55:00,20.51666667,1815.0,0.0,56.56,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19,120.6451613,2019-01-07,W,23451.0,2,1,group 38,15,3,570.0,339.9297,1628.0,1610.5,1587.099976,1583.0,1583.199951,0.0485,268.5,2019-01-07 23:31:00,2019-01-07 23:33:00,2019-01-07 23:38:00,2019-01-07 23:39:00,2019-02-07 00:16:00,2019-02-07 00:16:00,2019-02-07 00:14:00,2019-02-07 00:30:00,2019-02-07 00:49:00,36.6,806.0,239.2228779,288.86,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71,145.0,2019-01-08,B,29071.0,1,1,group 35,18,2,480.0,344.4831,1654.0,1627.599976,1592.0,1583.0,1585.0,0.0192,268.5,2019-01-08 01:00:00,2019-01-08 00:57:00,2019-01-08 01:03:00,2019-01-08 01:05:00,2019-01-08 01:45:00,2019-01-08 01:42:00,2019-01-08 01:35:00,2019-01-08 01:55:00,2019-01-08 02:00:00,32.15,1815.0,372.6242371,441.47,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
71,146.25,2019-01-08,B,528521.0,1,1,group 66,19,3,700.0,342.29525,1666.0,1641.400024,1598.0,1600.0,1595.0,0.187,519.7999878,2019-01-08 02:42:00,2019-01-08 02:44:00,2019-01-08 02:51:00,2019-01-08 03:02:00,2020-01-08 00:41:00,2019-01-08 04:14:00,2019-01-08 03:46:00,2019-01-08 06:11:00,2019-01-08 06:40:00,55.76666667,1815.0,365.1729431,587.06,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
23,96.94214876,2019-01-08,B,29091.0,2,1,group 66,9,3,540.0,345.6184,1655.0,1637.0,1587.699951,1608.0,1595.0,0.283,731.2999878,2019-01-08 03:45:00,2019-01-08 03:49:00,2019-01-08 04:17:00,2019-01-08 04:38:00,2019-01-08 05:05:00,2019-01-08 05:16:00,2019-01-08 05:14:00,2019-01-08 05:30:00,2019-01-08 05:36:00,56.93333333,1815.0,410.7601624,667.61,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71,147.5,2019-01-08,B,528521.0,1,2,group 66,19,4,650.0,344.7687,1666.0,1595.0,1561.0,1578.0,1574.0,0.187,268.5,2019-01-08 05:09:00,2019-01-08 05:17:00,2019-01-08 05:20:00,2019-01-08 05:21:00,2019-01-08 06:12:00,2019-01-08 05:57:00,2019-01-08 05:56:00,2019-01-08 06:11:00,2019-01-08 06:40:00,36.33333333,1815.0,472.2738648,503.73,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
23,98.34710744,2019-01-08,B,29101.0,2,1,group 66,18,4,580.0,343.628,1662.0,1640.300049,1571.699951,1585.0,1585.300049,0.24,665.7000122,2019-01-08 06:17:00,2019-01-08 05:58:00,2019-01-08 06:03:00,2019-01-08 06:19:00,2019-01-08 07:17:00,2019-01-08 07:11:00,2019-01-08 07:09:00,2019-01-08 07:21:00,2019-01-08 07:40:00,65.3,1815.0,703.3980408,692.86,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,99.75206612,2019-01-08,B,528551.0,2,1,group 145,13,3,750.0,342.4929,1643.0,1613.300049,1603.900024,1580.0,1584.5,0.058,268.5,2019-01-08 07:47:00,2019-01-08 07:48:00,2019-01-08 07:59:00,2020-01-08 05:54:00,2019-01-08 08:29:00,2019-01-08 08:32:00,2019-01-08 08:22:00,2019-01-08 08:38:00,2019-01-08 09:19:00,23.25,1815.0,251.5303345,154.53,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
71,148.75,2019-01-08,D,528561.0,1,1,group 145,9,3,600.0,338.7201,1633.0,1620.599976,1597.0,1566.0,1582.0,0.0277,268.5,2019-01-08 08:46:00,2019-01-08 08:44:00,2019-01-08 08:48:00,2020-01-08 05:54:00,2019-01-08 09:28:00,2019-01-08 09:07:00,2019-01-08 09:00:00,2019-01-08 09:26:00,2019-01-08 10:07:00,11.56666667,1674.0,0.0,39.54,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
71,150.0,2019-01-08,D,528571.0,1,1,group 145,20,3,800.0,340.3701,1630.0,1614.699951,1590.0,1564.0,1574.0,0.0055,268.5,2019-01-08 09:49:00,2019-01-08 09:45:00,2019-01-08 09:50:00,2019-01-08 09:54:00,2019-01-08 10:26:00,2019-01-08 10:19:00,2019-01-08 10:12:00,2019-01-08 10:27:00,2019-01-08 11:01:00,22.55,1815.0,0.0,151.3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
71,151.25,2019-01-08,D,528581.0,1,1,group 145,18,3,500.0,340.8044,1632.0,1610.5,1582.0,1565.0,1561.0,0.002,268.5,2019-01-08 11:00:00,2019-01-08 10:56:00,2019-01-08 11:20:00,2019-01-08 11:03:00,2019-01-08 11:45:00,2019-01-08 11:50:00,2019-01-08 11:43:00,2019-01-08 11:56:00,2019-01-08 12:01:00,43.58333333,1815.0,251.2478943,346.01,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
23,101.1570248,2019-01-08,D,29151.0,2,1,group 145,6,3,630.0,339.3997,1631.0,1621.400024,1591.300049,1563.0,1576.0,0.0245,268.5,2019-01-08 12:26:00,2019-01-08 12:27:00,2019-01-08 12:32:00,2019-01-08 12:34:00,2019-01-08 12:51:00,2019-01-08 12:55:00,2019-01-08 12:44:00,2019-01-08 13:01:00,2019-01-08 13:06:00,12.56666667,2321.0,0.0,47.47,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71,152.5,2019-01-08,D,528601.0,1,1,group 145,9,3,400.0,348.1094,1629.0,1607.0,1578.0,1563.0,1577.0,0.0206,268.5,2019-01-08 13:19:00,2019-01-08 13:18:00,2019-01-08 13:22:00,2020-01-08 05:54:00,2019-01-08 13:56:00,2019-01-08 13:49:00,2019-01-08 13:42:00,2019-01-08 13:58:00,2019-01-08 14:10:00,20.26666667,1815.0,161.7601166,180.22,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
23,102.5619835,2019-01-08,D,528611.0,2,1,group 145,20,3,430.0,361.9166,1632.0,1614.900024,1580.5,1565.0,1579.5,0.0063,268.5,2019-01-08 14:12:00,2019-01-08 14:11:00,2019-01-08 14:17:00,2020-01-08 05:54:00,2019-01-08 14:50:00,2019-01-08 14:34:00,2019-01-08 14:27:00,2019-01-08 14:44:00,2019-01-08 15:18:00,10.1,1815.0,0.0,138.37,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
23,103.9669421,2019-01-08,D,528621.0,2,1,group 145,2,3,550.0,347.9003,1630.0,1616.599976,1587.599976,1565.0,1572.300049,0.0138,268.5,2019-01-08 15:28:00,2019-01-08 15:25:00,2019-01-08 15:31:00,2020-01-08 05:54:00,2019-01-08 16:16:00,2019-01-08 16:00:00,2019-01-08 15:53:00,2019-01-08 16:09:00,2019-01-08 16:29:00,21.96666667,1815.0,0.0,119.18,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
71,153.75,2019-01-08,D,528631.0,1,1,group 145,19,4,700.0,345.6614,1622.0,1602.099976,1583.0,1561.0,1575.0,0.032,268.5,2019-01-08 16:36:00,2019-01-08 16:32:00,2019-01-08 16:37:00,2019-01-08 16:46:00,2019-01-08 17:14:00,2019-01-08 16:55:00,2019-01-08 16:48:00,2019-01-08 17:03:00,2019-01-08 17:36:00,11.41666667,558.0,0.0,26.1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
23,105.3719008,2019-01-08,D,528641.0,2,1,group 145,18,4,490.0,342.9537,1625.0,1595.5,1569.900024,1563.0,1571.900024,0.0159,268.5,2019-01-08 17:32:00,2019-01-08 17:29:00,2019-01-08 17:34:00,2019-01-08 17:49:00,2019-01-08 18:09:00,2019-01-08 18:03:00,2019-01-08 17:56:00,2019-01-08 18:10:00,2019-01-08 18:44:00,21.78333333,1815.0,150.8625059,170.69,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
23,106.7768595,2019-01-08,D,528651.0,2,1,group 145,17,4,540.0,335.7955,1630.0,1606.199951,1581.199951,1568.0,1578.599976,0.04,268.5,2019-01-08 18:37:00,2019-01-08 18:33:00,2019-01-08 18:48:00,2020-01-08 05:54:00,2019-01-08 19:25:00,2019-01-08 19:01:00,2019-01-08 18:50:00,2019-01-08 19:09:00,2019-01-08 19:58:00,12.45,1815.0,0.0,355.17,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
23,108.1818182,2019-01-08,B,29231.0,2,1,group 70,9,3,520.0,337.5527,1633.0,1615.0,1601.599976,1569.0,1577.0,0.0495,5.53600025,2019-01-08 21:03:00,2019-01-08 20:55:00,2019-01-08 21:00:00,2019-01-08 21:04:00,2019-01-08 21:41:00,2019-01-08 21:35:00,2019-01-08 21:25:00,2019-01-08 21:45:00,2019-01-08 22:05:00,25.1,1815.0,71.61124198,25.25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71,155.0,2019-01-08,B,528671.0,1,1,group 70,18,3,650.0,336.0202,1626.0,1619.099976,1598.0,1567.0,1567.0,0.0328,268.5,2019-01-08 21:44:00,2019-01-08 21:52:00,2019-01-08 21:58:00,2019-01-08 22:04:00,2019-01-08 22:38:00,2019-01-08 22:27:00,2019-01-08 22:15:00,2019-01-08 22:49:00,2019-01-08 23:16:00,16.26666667,1020.0,0.0,355.17,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
23,109.5867769,2019-01-08,B,528681.0,2,1,group 70,20,2,620.0,348.5954,1629.0,1620.199951,1594.699951,1556.0,1572.400024,0.0268,268.5,2019-01-08 23:47:00,2019-01-08 23:33:00,2019-01-08 23:39:00,2019-01-08 23:41:00,2019-02-08 00:11:00,2019-02-08 00:16:00,2019-02-08 00:05:00,2019-02-08 00:23:00,2019-02-08 00:33:00,26.38333333,521.0,0.0,55.55,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,13.01369863,2019-01-09,C,533981.0,1,1,group 184,16,3,720.0,351.8354,1645.0,1595.300049,1572.0,1587.0,1585.0,0.304,812.7999878,2019-01-09 00:59:00,2019-01-09 00:59:00,2019-01-09 01:02:00,2019-01-09 01:15:00,2019-01-09 01:53:00,2019-01-09 01:48:00,2019-01-09 01:47:00,2019-01-09 01:58:00,2019-01-09 02:34:00,44.18333333,1815.0,358.1801124,714.16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,132.6315789,2019-01-09,C,533991.0,2,1,group 184,8,1,500.0,343.4025,1679.0,1616.900024,1578.800049,1604.0,1594.400024,0.29,937.2999878,2019-01-09 01:47:00,2019-01-09 01:55:00,2019-01-09 01:58:00,2019-01-09 02:10:00,2019-01-09 03:00:00,2019-01-09 02:51:00,2019-01-09 02:51:00,2019-01-09 03:01:00,2019-01-09 03:31:00,52.48333333,1815.0,501.8362248,882.74,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,16.91780822,2019-01-09,D,34191.0,1,1,group 10,12,4,450.0,348.8732,1626.0,1587.900024,1570.0,1578.0,1575.0,0.0378,268.5,2019-01-09 17:05:00,2019-01-09 17:06:00,2019-01-09 17:11:00,2019-01-09 17:29:00,2019-01-09 17:37:00,2019-01-09 17:47:00,2019-01-09 17:43:00,2019-01-09 18:13:00,2019-01-09 18:20:00,32.0,1815.0,301.8220615,305.69,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9,18.21917808,2019-01-09,D,534071.0,1,1,group 92,6,4,790.0,334.2195,1635.0,1636.099976,1608.0,1577.0,1578.0,0.0218,268.5,2019-01-09 19:46:00,2019-01-09 19:43:00,2019-01-09 19:48:00,2019-01-09 19:51:00,2019-01-09 20:24:00,2019-01-09 20:21:00,2019-01-09 20:12:00,2019-01-09 20:30:00,2019-01-09 20:44:00,23.85,1098.0,0.0,83.28,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,19.52054795,2019-01-09,B,534081.0,1,1,group 92,12,4,650.0,357.8175,1623.0,1605.900024,1577.0,1562.0,1563.0,0.0278,268.5,2019-01-09 20:48:00,2019-01-09 20:48:00,2019-01-09 20:55:00,2019-01-09 20:57:00,2019-01-09 21:27:00,2019-01-09 21:50:00,2019-01-09 21:42:00,2019-01-09 21:56:00,2019-01-09 22:00:00,47.06666667,570.0,187.1625326,170.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,20.82191781,2019-01-09,B,534091.0,1,1,group 92,13,1,700.0,345.2654,1646.0,1650.800049,1600.0,1569.0,1569.0,0.007,268.5,2019-01-09 21:48:00,2019-01-09 22:03:00,2019-01-09 22:09:00,2019-01-09 22:11:00,2019-01-09 23:00:00,2019-01-09 23:08:00,2019-01-09 22:58:00,2019-01-09 23:13:00,2019-01-09 23:19:00,48.86666667,4581.0,314.6404975,369.63,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,22.12328767,2019-01-09,B,534101.0,1,1,group 92,6,4,550.0,352.2493,1628.0,1634.0,1609.0,1566.0,1573.0,0.0276,268.5,2019-01-09 23:21:00,2019-01-09 23:21:00,2019-01-09 23:27:00,2019-01-09 23:29:00,2019-01-09 23:59:00,2019-02-09 00:04:00,2019-01-09 23:57:00,2019-02-09 00:11:00,2019-02-09 00:31:00,29.73333333,3111.0,0.0,46.49,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,137.8030303,2019-01-10,A,539581.0,1,1,group 67,12,3,650.0,333.8744,1643.0,1640.800049,1604.0,1587.0,1588.0,0.254,396.7000122,2019-01-10 00:39:00,2019-01-10 00:35:00,2019-01-10 00:40:00,2019-01-10 00:46:00,2019-01-10 01:19:00,2019-01-10 01:15:00,2019-01-10 01:14:00,2019-01-10 01:23:00,2019-01-10 01:55:00,33.71666667,648.0,0.0,418.31,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,83.41463415,2019-01-10,A,539621.0,2,1,group 37,11,4,470.0,348.3012,1640.0,1628.400024,1606.400024,1595.0,1591.0,0.0315,268.5,2019-01-10 04:48:00,2019-01-10 04:47:00,2019-01-10 04:52:00,2019-01-10 05:06:00,2019-01-10 05:26:00,2019-01-10 05:31:00,2019-01-10 05:21:00,2019-01-10 05:39:00,2019-01-10 05:52:00,28.68333333,1815.0,251.7966766,235.33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60,84.95934959,2019-01-10,A,39411.0,2,1,group 37,14,4,660.0,346.7475,1620.0,1596.699951,1570.599976,1579.0,1585.400024,0.0402,268.5,2019-01-10 05:59:00,2019-01-10 05:55:00,2019-01-10 06:00:00,2019-01-10 06:01:00,2019-01-10 06:38:00,2019-01-10 06:48:00,2019-01-10 06:39:00,2019-01-10 06:57:00,2019-01-10 07:03:00,38.85,2660.0,426.6478882,375.72,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,139.0909091,2019-01-10,A,39421.0,1,1,group 112,9,1,700.0,350.0089,1645.0,1657.099976,1625.0,1591.0,1597.0,0.017,268.5,2019-01-10 07:19:00,2019-01-10 07:21:00,2019-01-10 07:25:00,2020-01-08 05:54:00,2019-01-10 07:45:00,2019-01-10 07:40:00,2019-01-10 07:39:00,2019-01-10 08:00:00,2019-01-10 08:17:00,13.85,2586.0,0.0,221.41,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
60,86.50406504,2019-01-10,B,539651.0,2,1,group 112,16,3,440.0,353.8322,1617.0,1621.400024,1597.699951,1583.0,1589.199951,0.0194,268.5,2019-01-10 09:29:00,2019-01-10 09:26:00,2019-01-10 09:30:00,2020-01-08 05:54:00,2019-01-10 09:55:00,2019-01-10 09:43:00,2019-01-10 09:42:00,2019-01-10 10:09:00,2019-01-10 10:28:00,12.16666667,1815.0,0.0,148.47,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
26,140.3787879,2019-01-10,B,539661.0,1,1,group 112,9,4,650.0,349.8354,1611.0,1612.199951,1588.0,1583.0,1582.0,0.067,2.07200003,2019-01-10 10:48:00,2019-01-10 10:44:00,2019-01-10 10:46:00,2020-01-08 05:54:00,2019-01-10 11:14:00,2019-01-10 11:21:00,2019-01-10 11:20:00,2019-01-10 11:38:00,2019-01-10 12:07:00,34.58333333,1815.0,225.0397736,220.47,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
60,88.04878049,2019-01-10,B,39451.0,2,1,group 112,11,3,550.0,343.2363,1628.0,1625.5,1600.5,1585.0,1597.099976,0.0458,268.5,2019-01-10 12:16:00,2019-01-10 12:15:00,2019-01-10 12:20:00,2020-01-08 05:54:00,2019-01-10 13:07:00,2019-01-10 12:49:00,2019-01-10 12:45:00,2019-01-10 13:22:00,2019-01-10 13:52:00,25.56666667,1815.0,183.9708862,287.85,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
60,89.59349593,2019-01-10,B,39461.0,2,1,group 112,14,3,650.0,338.9581,1620.0,1629.800049,1602.400024,1588.0,1597.800049,0.037,268.5,2019-01-10 13:57:00,2019-01-10 13:57:00,2019-01-10 14:03:00,2020-01-08 05:54:00,2019-01-10 14:23:00,2019-01-10 14:14:00,2019-01-10 14:14:00,2019-01-10 14:53:00,2019-01-10 15:22:00,11.51666667,1815.0,0.0,73.73,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
26,141.6666667,2019-01-10,B,39471.0,1,1,group 112,12,4,550.0,341.268,1615.0,1635.400024,1604.0,1581.0,1586.0,0.0265,268.5,2019-01-10 15:25:00,2019-01-10 15:31:00,2019-01-10 15:35:00,2020-01-08 05:54:00,2019-01-10 16:08:00,2019-01-10 15:58:00,2019-01-10 15:57:00,2019-01-10 16:29:00,2019-01-10 16:55:00,21.66666667,474.0,0.0,309.55,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
26,142.9545455,2019-01-10,B,39491.0,1,1,group 112,9,3,680.0,347.7298,1685.0,1633.5,1603.0,1597.0,1601.0,0.257,633.4000244,2019-01-10 18:37:00,2019-01-10 18:47:00,2019-01-10 18:49:00,2020-01-08 05:54:00,2019-01-10 19:41:00,2019-01-10 19:29:00,2019-01-10 19:29:00,2019-01-10 19:50:00,2019-01-10 20:18:00,39.45,1815.0,151.9845913,758.53,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
60,91.13821138,2019-01-10,B,539721.0,2,1,group 184,12,4,600.0,340.2246,1670.0,1623.699951,1583.099976,1599.0,1605.0,0.29,866.0999756,2019-01-10 19:35:00,2019-01-10 19:33:00,2019-01-10 19:35:00,2019-01-10 19:46:00,2019-01-10 20:35:00,2019-01-10 20:18:00,2019-01-10 20:18:00,2019-01-10 20:42:00,2019-01-10 21:03:00,42.71666667,1815.0,417.4834893,763.56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,144.2424242,2019-01-10,C,39511.0,1,1,group 184,2,1,690.0,340.7707,1664.0,1603.900024,1581.0,1587.0,1588.0,0.362,503.5,2019-01-10 20:48:00,2019-01-10 20:50:00,2019-01-10 20:55:00,2019-01-10 21:07:00,2019-01-10 21:30:00,2019-01-10 21:39:00,2019-01-10 21:38:00,2019-01-10 21:48:00,2019-01-10 22:00:00,42.91666667,1815.0,558.769734,755.1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60,92.68292683,2019-01-10,C,39521.0,2,1,group 184,14,3,620.0,351.5439,1638.0,1620.5,1600.0,1584.0,1589.099976,0.293,402.1000061,2019-01-10 21:52:00,2019-01-10 21:48:00,2019-01-10 21:53:00,2019-01-10 21:58:00,2019-01-10 22:30:00,2019-01-10 22:27:00,2019-01-10 22:26:00,2019-01-10 22:36:00,2019-01-10 23:00:00,33.4,1815.0,0.0,449.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,145.530303,2019-01-10,C,39531.0,1,1,group 184,11,4,650.0,350.1599,1633.0,1610.199951,1588.0,1579.0,1577.0,0.259,445.5,2019-01-10 22:58:00,2019-01-10 22:54:00,2019-01-10 22:59:00,2019-01-10 23:11:00,2019-01-10 23:48:00,2019-01-10 23:43:00,2019-01-10 23:42:00,2019-01-10 23:51:00,2019-02-10 00:00:00,43.55,888.0,0.0,480.16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,94.22764228,2019-01-10,C,39541.0,2,1,group 184,16,4,520.0,360.1173,1634.0,1618.099976,1595.099976,1580.0,1578.699951,0.31,412.3999939,2019-01-10 23:53:00,2019-01-10 23:53:00,2019-01-10 23:55:00,2019-02-10 00:02:00,2019-02-10 00:36:00,2019-02-10 00:27:00,2019-02-10 00:26:00,2019-02-10 00:38:00,2019-02-10 00:53:00,30.88333333,1036.0,0.0,467.63,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,155.0877193,2019-01-12,A,48631.0,2,1,group 112,20,3,710.0,340.3772,1612.0,1654.888342,1597.599976,1598.0,1598.800049,0.0452,268.5,2019-01-12 12:51:00,2019-01-12 13:00:00,2019-01-12 13:03:00,2020-01-08 05:54:00,2019-01-12 13:27:00,2019-01-12 13:46:00,2019-01-12 13:39:00,2019-01-12 14:00:00,2019-01-12 14:29:00,35.26666667,833.0,315.7238464,483.79,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30,156.5789474,2019-01-12,A,48671.0,2,1,group 184,7,2,740.0,339.6421,1670.0,1641.5,1607.699951,1601.0,1602.0,0.285,600.7000122,2019-01-12 15:27:00,2019-01-12 15:26:00,2019-01-12 15:31:00,2020-01-08 05:54:00,2019-01-12 16:06:00,2019-01-12 16:12:00,2019-01-12 16:11:00,2019-01-12 16:31:00,2019-01-12 17:00:00,39.73333333,1815.0,136.7258759,523.18,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
30,158.0701754,2019-01-12,A,48681.0,2,1,group 184,20,4,770.0,336.3239,1646.0,1629.300049,1605.199951,1591.0,1589.900024,0.294,339.3999939,2019-01-12 16:34:00,2019-01-12 16:40:00,2019-01-12 16:44:00,2020-01-08 05:54:00,2019-01-12 17:23:00,2019-01-12 17:26:00,2019-01-12 17:25:00,2019-01-12 17:36:00,2019-01-12 18:16:00,41.1,886.0,0.0,373.7,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
45,74.29530201,2019-02-05,Y,11301.0,2,2,group 184,16,4,700.0,336.1675,1636.0,1601.244553,1572.900024,1578.0,1582.0,0.288,555.7000122,2019-02-05 00:25:00,2019-02-05 00:30:00,2019-02-05 00:30:00,2019-02-05 00:35:00,2019-02-05 01:10:00,2019-02-05 01:05:00,2019-02-05 01:02:00,2019-02-05 01:15:00,2019-02-05 01:34:00,31.38333333,1815.0,121.3950728,471.67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,101.3333333,2019-02-05,Y,11311.0,1,1,group 184,18,4,600.0,355.9137,1647.0,1630.099976,1582.0,1582.0,1579.0,0.308,469.7000122,2019-02-05 01:00:00,2019-02-05 01:06:00,2019-02-05 01:10:00,2019-02-05 01:15:00,2019-02-05 01:54:00,2019-02-05 01:43:00,2019-02-05 01:42:00,2019-02-05 01:56:00,2019-02-05 02:30:00,31.83333333,7.0,91.10411917,475.91,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,76.10738255,2019-02-05,Y,11321.0,2,1,group 184,1,4,670.0,342.29525,1642.0,1619.5,1594.800049,1586.0,1582.0,0.316,268.5,2019-02-05 01:46:00,2019-02-05 01:45:00,2019-02-05 01:55:00,2020-01-08 05:54:00,2020-01-08 00:41:00,2019-02-05 02:01:00,2019-02-05 02:01:00,2019-02-05 02:46:00,2019-02-05 03:27:00,5.16666667,1815.0,0.0,355.17,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0
45,77.91946309,2019-02-05,Y,11321.0,2,2,group 184,1,4,670.0,354.5822,1642.0,1598.628396,1577.800049,1582.0,1582.900024,0.316,621.2000122,2019-02-05 01:46:00,2019-02-05 02:04:00,2019-02-05 02:04:00,2019-02-05 02:11:00,2019-02-05 02:50:00,2019-02-05 02:36:00,2019-02-05 02:35:00,2019-02-05 02:46:00,2019-02-05 03:27:00,30.31666667,1815.0,158.5635818,535.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,102.6666667,2019-02-05,Y,513341.0,1,1,group 184,10,3,700.0,335.7901,1644.0,1627.199951,1595.0,1587.0,1588.0,0.283,428.7999878,2019-02-05 02:57:00,2019-02-05 02:55:00,2019-02-05 03:00:00,2019-02-05 03:05:00,2019-02-05 03:52:00,2019-02-05 03:33:00,2019-02-05 03:31:00,2019-02-05 03:54:00,2019-02-05 04:18:00,30.68333333,609.0,0.0,429.48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,79.73154362,2019-02-05,Y,513351.0,2,1,group 184,16,3,600.0,347.0215,1641.0,1607.699951,1583.300049,1586.0,1592.0,0.313,694.4000244,2019-02-05 04:03:00,2019-02-05 04:03:00,2019-02-05 04:06:00,2019-02-05 04:14:00,2019-02-05 04:58:00,2019-02-05 04:37:00,2019-02-05 04:35:00,2019-02-05 04:51:00,2019-02-05 05:07:00,28.46666667,1815.0,228.684021,564.59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
